pl_name,hostname,ra,dec
TOI-2583 A b,TOI-2583 A,272.2670293,45.3368996
TOI-969 b,TOI-969,115.1366858,2.0985879
WASP-59 b,WASP-59,349.6229547,24.889277
HD 164595 b,HD 164595,270.1613723,29.5726698
TOI-1052 c,TOI-1052,337.5102738,-75.6465606
HD 23472 e,HD 23472,55.4590314,-62.7672667
TOI-2196 b,TOI-2196,312.3400744,-70.4850723
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,267.5772917,-30.0049694
Kepler-169 d,Kepler-169,285.9999204,40.9193822
Kepler-171 d,Kepler-171,296.7719082,41.7555958
Kepler-215 e,Kepler-215,294.9735313,45.2136867
Kepler-372 d,Kepler-372,291.2562253,49.2589288
Kepler-274 c,Kepler-274,292.9227926,38.4772173
Kepler-549 b,Kepler-549,283.0228527,47.2611431
Kepler-656 b,Kepler-656,288.3278778,47.381538
Kepler-1162 b,Kepler-1162,283.2920273,45.4339813
Kepler-1181 b,Kepler-1181,289.7473165,39.5234131
Kepler-896 b,Kepler-896,282.4391402,43.7344291
Kepler-1518 b,Kepler-1518,300.3323404,44.9861065
TOI-332 b,TOI-332,348.0589516,-44.8764852
TOI-2000 c,TOI-2000,146.3970631,-66.6866307
TOI-2364 b,TOI-2364,89.1300265,-5.0120298
TOI-2587 A b,TOI-2587 A,115.9317105,-1.073333
TOI-198 b,TOI-198,2.2715087,-27.1217452
HD 23472 f,HD 23472,55.4590314,-62.7672667
HD 207496 b,HD 207496,328.7181708,-77.3388025
HD 23472 c,HD 23472,55.4590314,-62.7672667
TOI-1937 A b,TOI-1937 A,116.3707214,-52.3832587
WASP-61 b,WASP-61,75.2996637,-26.0541438
TOI-1064 b,TOI-1064,296.0039349,-47.5620305
HD 23472 b,HD 23472,55.4590314,-62.7672667
TOI-913 b,TOI-913,234.5723244,-80.8034265
TOI-2000 b,TOI-2000,146.3970631,-66.6866307
HD 21749 c,GJ 143,51.7501882,-63.500166
TOI-444 b,TOI-444,64.1839982,-26.7664071
TOI-715 b,TOI-715,113.8523276,-73.5774089
HD 56414 b,HD 56414,107.8436846,-68.8333403
TOI-1416 b,TOI-1416,216.9234892,41.9529862
TOI-954 b,TOI-954,61.9410587,-25.2088028
TOI-1064 c,TOI-1064,296.0039349,-47.5620305
TOI-1199 b,TOI-1199,166.8806581,61.3525723
TOI-4551 b,TOI-4551,184.9787579,-25.8278531
TOI-858 B b,TOI-858 B,60.1998256,-54.5929177
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556
TOI-1860 b,TOI-1860,226.4567308,64.0476821
HD 141937 b,HD 141937,238.0735585,-18.4359716
HD 162020 b,HD 162020,267.6599252,-40.3184646
TYC 8998-760-1 b,TYC 8998-760-1,201.3001096,-64.9391566
TYC 8998-760-1 c,TYC 8998-760-1,201.3001096,-64.9391566
iot Dra c,iot Dra,231.2323227,58.9661403
GJ 179 b,GJ 179,73.0245495,6.4752347
HD 108341 b,HD 108341,186.8791724,-71.4224896
HD 68402 b,HD 68402,121.3474609,-74.4100732
HD 154345 b,HD 154345,255.6524619,47.0855544
HD 213240 b,HD 213240,337.7506266,-49.4341037
HD 222155 b,HD 222155,354.5025617,48.9960191
HD 117207 b,HD 117207,202.3368806,-35.5713041
HD 26161 b,HD 26161,62.4122255,31.6524346
MOA-2020-BLG-208L b,MOA-2020-BLG-208L,268.4325,-32.5893111
KMT-2017-BLG-0673L b,KMT-2017-BLG-0673L,264.7570417,-33.8080278
HD 45364 b,HD 45364,96.4105736,-31.4810037
HD 45364 c,HD 45364,96.4105736,-31.4810037
HD 27631 b,HD 27631,64.9392168,-41.9606604
HD 188641 b,HD 188641,299.4048303,-37.7448845
HD 106515 A b,HD 106515 A,183.7762699,-7.2575413
HD 11112 b,HD 11112,27.0881399,-41.4944106
HD 125271 b,HD 125271,216.6474037,-81.4542756
HD 136118 b,HD 136118,229.7306046,-1.5922913
HD 145934 b,HD 145934,243.2912249,13.2394527
HD 168863 b,HD 168863,275.6642157,-18.0219726
HD 194490 b,HD 194490,306.9980087,-51.6644646
HD 219077 b,HD 219077,348.5319387,-62.7018297
HD 224538 b,HD 224538,359.7164302,-61.5868613
HD 29985 b,HD 29985,70.5216589,-33.9210696
HD 30177 b,HD 30177,70.4770964,-58.0208085
HD 457 b,HD 457,2.2492922,-39.7372401
HD 62549 b,HD 62549,116.0821439,-5.0541223
HD 72659 c,HD 72659,128.5128072,-1.5686323
HD 80883 b,HD 80883,139.9331831,-59.4780815
HD 86264 b,HD 86264,149.2409308,-15.8953993
HD 8673 b,HD 8673,21.5378455,34.5793389
HD 97037 b,HD 97037,167.5545621,-7.3901483
14 Her b,14 Her,242.6021014,43.8163621
HD 1397 b,HD 1397,4.4471631,-66.3589285
Kepler-1745 b,Kepler-1745,293.4689924,42.8223582
Kepler-1899 b,Kepler-1899,292.0333777,37.9744551
Kepler-1917 b,Kepler-1917,294.1038932,45.0013533
Kepler-352 c,Kepler-352,299.8966237,46.0519022
Kepler-1761 b,Kepler-1761,284.1329728,49.1426325
Kepler-205 c,Kepler-205,285.2866912,41.8609357
OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,269.693417,-27.6179444
TOI-2570 b,TOI-2570,87.1880397,32.0840435
HD 213472 b,HD 213472,337.7069969,40.7222277
Kepler-511 b,Kepler-511,282.9455384,47.5749181
TOI-238 c,TOI-238,349.2310814,-18.6066463
KMT-2019-BLG-0298L b,KMT-2019-BLG-0298L,264.878,-27.6381389
OGLE-2018-BLG-1212L b,OGLE-2018-BLG-1212L,271.077625,-28.1940833
OGLE-2018-BLG-1126L b,OGLE-2018-BLG-1126L,268.355875,-31.7247194
HD 190360 b,HD 190360,300.9092476,29.894541
YZ Cet c,YZ Cet,18.1330792,-16.9962434
CoRoTID 223977153 b,CoRoTID 223977153,100.1951714,9.2573953
CoRoT-7 c,CoRoT-7,100.9561682,-1.0630076
CoRoT-7 b,CoRoT-7,100.9561682,-1.0630076
OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,266.9611667,-33.9350444
CoRoT-7 d,CoRoT-7,100.9561682,-1.0630076
Kepler-1665 b,Kepler-1665,290.39624,41.0399229
Kepler-1808 b,Kepler-1808,287.2924737,39.3832039
Kepler-1863 b,Kepler-1863,282.2397185,43.2440854
Kepler-1733 b,Kepler-1733,291.1384628,37.8592447
Kepler-1935 b,Kepler-1935,296.4037783,39.7227036
Kepler-462 b,Kepler-462,299.8211502,43.8142793
Kepler-394 d,Kepler-394,296.3019792,50.6723115
Kepler-1670 b,Kepler-1670,290.3264599,43.121755
Kepler-1723 b,Kepler-1723,294.4627362,46.8214022
Kepler-1850 b,Kepler-1850,287.1428295,43.6161177
Kepler-1722 b,Kepler-1722,296.6627402,41.2611985
Kepler-1934 b,Kepler-1934,290.9193265,37.2871677
HIP 107772 b,HIP 107772,327.4977057,-41.2440371
WISE J033605.05-014350.4 b,WISE J033605.05-014350.4,54.0210417,-1.7306944
TOI-1749 c,TOI-1749,282.7372281,64.419466
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,268.480625,-35.1366389
KMT-2019-BLG-2783L b,KMT-2019-BLG-2783L,269.2919167,-33.7885194
OGLE-2019-BLG-0249L b,OGLE-2019-BLG-0249L,265.4035,-34.70175
OGLE-2019-BLG-0679L b,OGLE-2019-BLG-0679L,265.7404167,-27.7728806
KMT-2022-BLG-0440L b,KMT-2022-BLG-0440L,269.5835833,-32.2953056
HD 18438 b,HD 18438,46.5318358,79.41858
Kapteyn c,Kapteyn,77.9586613,-45.0430198
HIP 105854 b,HIP 105854,321.5962275,-37.8294782
KOI-1257 b,KOI-1257,291.2250888,44.9272918
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,268.031208,-29.8461111
HD 98649 b,HD 98649,170.2147665,-23.2181063
HD 208487 b,HD 208487,329.3332489,-37.7641354
HD 27442 b,HD 27442,64.1205476,-59.3028771
HD 89307 b,HD 89307,154.5874958,12.6209392
HD 87883 b,HD 87883,152.1794175,34.2419984
HD 166724 b,HD 166724,273.4988604,-42.5757218
HD 220689 b,HD 220689,351.4707282,-20.6167923
KOI-984 c,KOI-984,291.0489438,36.8400772
Kepler-1085 b,Kepler-1085,287.4776359,46.1411685
Kepler-1788 b,Kepler-1788,291.2243829,45.7780993
Kepler-1775 b,Kepler-1775,286.4023452,38.7385674
HIP 4845 b,HIP 4845,15.5881733,-10.4246208
Kepler-647 b,Kepler-647,284.7882977,44.5916225
Kepler-1854 b,Kepler-1854,286.28593,37.3869915
Kepler-865 c,Kepler-865,297.7242257,43.5272796
Kepler-880 c,Kepler-880,281.9712347,43.6727839
Kepler-896 c,Kepler-896,282.4391402,43.7344291
Kepler-1491 c,Kepler-1491,293.6297645,45.7406293
Kepler-1518 c,Kepler-1518,300.3323404,44.9861065
Kepler-347 d,Kepler-347,289.1995995,49.3056404
Kepler-616 d,Kepler-616,294.989137,46.8383058
Kepler-196 b,Kepler-196,284.9685077,42.0791214
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,268.75425,-29.0471111
Kepler-662 b,Kepler-662,290.4650801,47.9291252
Kepler-1930 b,Kepler-1930,297.577145,40.0276768
TOI-1695 b,TOI-1695,21.9217346,72.2966148
TOI-4329 b,TOI-4329,329.5639152,71.1316048
TOI-1452 b,TOI-1452,290.1739741,73.1951082
TOI-1278 b,TOI-1278,320.4784442,35.648625
KOI-984 b,KOI-984,291.0489438,36.8400772
GJ 2056 b,GJ 2056,108.0194945,-24.8921008
Kepler-1938 b,Kepler-1938,299.351892,41.1957285
Kepler-1801 c,Kepler-1801,295.1640095,39.2014024
Kepler-1814 c,Kepler-1814,285.2166767,41.2824449
Kepler-1181 c,Kepler-1181,289.7473165,39.5234131
Kepler-1804 b,Kepler-1804,301.3428675,44.672175
Kepler-1750 b,Kepler-1750,292.3514917,48.5110714
Kepler-281 d,Kepler-281,294.1081465,44.7706524
TOI-1431 b,TOI-1431,316.2036922,55.5880221
Kepler-1823 b,Kepler-1823,283.754777,45.335125
Kepler-381 d,Kepler-381,285.1828685,43.8310283
Kepler-1887 b,Kepler-1887,288.9555263,44.705707
Kepler-394 b,Kepler-394,296.3019792,50.6723115
Kepler-1266 c,Kepler-1266,285.8693277,42.7279996
HIP 48714 b,HIP 48714,149.0332672,62.7859505
Kepler-1947 b,Kepler-1947,296.1040313,42.3425818
GJ 687 c,GJ 687,264.1041731,68.3336741
Kepler-1874 b,Kepler-1874,286.3718158,43.692081
HD 141004 b,HD 141004,236.6099205,7.3527684
Kepler-1869 c,Kepler-1869,292.6149958,42.7643438
Kepler-763 d,Kepler-763,292.1445534,47.1573604
Kepler-763 c,Kepler-763,292.1445534,47.1573604
Kepler-784 c,Kepler-784,295.9206663,47.4486164
Kepler-290 d,Kepler-290,286.4100307,42.6815137
Kepler-297 d,Kepler-297,283.2091605,48.7776156
Kepler-1969 b,Kepler-1969,294.7842662,49.4920557
Kepler-1883 b,Kepler-1883,291.922557,42.002522
Kepler-27 c,Kepler-27,292.2367608,41.085871
Kepler-1987 e,Kepler-1987,295.8254663,42.9433716
Kepler-1987 c,Kepler-1987,295.8254663,42.9433716
Kepler-1987 b,Kepler-1987,295.8254663,42.9433716
TYC 2187-512-1 b,TYC 2187-512-1,320.5266829,22.9319351
Kepler-1786 b,Kepler-1786,292.5877743,38.5219827
Kepler-1709 b,Kepler-1709,283.3748873,43.7883708
Kepler-1801 b,Kepler-1801,295.1640095,39.2014024
Kepler-1814 b,Kepler-1814,285.2166767,41.2824449
Kepler-1869 b,Kepler-1869,292.6149958,42.7643438
Kepler-1921 b,Kepler-1921,300.3161723,45.4953271
Kepler-1894 b,Kepler-1894,295.5864604,49.6668523
Kepler-1992 b,Kepler-1992,295.0902409,45.0811045
Kepler-1983 b,Kepler-1983,297.042015,39.9121864
Kepler-1977 b,Kepler-1977,290.6178587,37.2891002
Kepler-1988 b,Kepler-1988,298.6738034,43.7955099
Kepler-1994 b,Kepler-1994,297.1487941,46.2969247
HATS-38 b,HATS-38,154.2710615,-25.2762982
Kepler-1716 b,Kepler-1716,297.2717207,43.3330644
Kepler-1991 c,Kepler-1991,285.0360506,45.0709909
Kepler-1991 b,Kepler-1991,285.0360506,45.0709909
Kepler-1987 d,Kepler-1987,295.8254663,42.9433716
Kepler-1669 b,Kepler-1669,297.4303826,39.8478795
Kepler-416 c,Kepler-416,291.5569554,39.2272923
Kepler-549 c,Kepler-549,283.0228527,47.2611431
Kepler-1610 c,Kepler-1610,295.9049795,45.4054296
Kepler-1959 b,Kepler-1959,296.022301,44.7326691
KMT-2021-BLG-0320L b,KMT-2021-BLG-0320L,269.388125,-30.5039389
KMT-2021-BLG-1303L b,KMT-2021-BLG-1303L,271.863875,-29.2815806
KMT-2016-BLG-1820L b,KMT-2016-BLG-1820L,268.76474,-29.5169201
HD 88986 b,HD 88986,154.1166869,28.6820708
Kepler-125 c,Kepler-125,298.2581101,47.6050031
OGLE-2018-BLG-0932L b,OGLE-2018-BLG-0932L,268.3512083,-29.0218056
OGLE-2018-BLG-1647L b,OGLE-2018-BLG-1647L,268.962375,-31.817
KMT-2016-BLG-2142L b,KMT-2016-BLG-2142L,268.112,-29.3845615
OGLE-2018-BLG-1367L b,OGLE-2018-BLG-1367L,269.755625,-29.1683611
Kepler-46 b,Kepler-46,289.2687388,42.6041819
Kepler-249 b,Kepler-249,296.9853002,43.6586043
Kepler-1911 b,Kepler-1911,299.303559,41.4410233
Kepler-487 c,Kepler-487,295.2872318,41.2220033
Kepler-799 b,Kepler-799,287.1748966,44.8784754
Kepler-1772 b,Kepler-1772,289.4381201,39.2703594
Kepler-1683 b,Kepler-1683,298.4501035,44.2840193
Kepler-1067 b,Kepler-1067,285.3873706,45.0490265
Kepler-799 c,Kepler-799,287.1748966,44.8784754
Kepler-27 b,Kepler-27,292.2367608,41.085871
Kepler-1956 b,Kepler-1956,294.6208506,49.894219
Kepler-1829 b,Kepler-1829,288.664484,51.4983798
HAT-P-58 b,HAT-P-58,68.8465093,56.8682691
HATS-54 b,HATS-54,200.6348641,-44.6888393
HD 139357 b,HD 139357,233.8173564,53.9221505
Kepler-618 b,Kepler-618,286.2498525,48.0609256
Kepler-1996 b,Kepler-1996,285.2537555,46.5822183
Kepler-1978 b,Kepler-1978,286.0067312,38.0095407
Kepler-1995 b,Kepler-1995,284.342725,46.3165907
Kepler-2001 b,Kepler-2001,291.6594558,50.5838585
Kepler-1979 b,Kepler-1979,289.8429062,38.309622
Kepler-1982 b,Kepler-1982,287.4099905,39.6586267
Kepler-2000 b,Kepler-2000,285.5743032,49.9621218
HD 126614 b,HD 126614,216.7005171,-5.1784093
HD 105618 b,HD 105618,182.4021288,11.2115695
HD 11506 c,HD 11506,28.2106607,-19.507396
HD 125612 d,HD 125612,215.2227183,-17.4818147
Teegarden's Star d,Teegarden's Star,43.2691449,16.8649024
Kepler-236 c,Kepler-236,283.8664285,39.8981928
Kepler-558 b,Kepler-558,284.6579709,42.6526751
Kepler-668 b,Kepler-668,285.4992845,49.2772713
Kepler-672 b,Kepler-672,291.7219993,49.4808492
Kepler-525 b,Kepler-525,296.1834239,47.3587776
Kepler-1840 b,Kepler-1840,298.5948803,41.4359643
Kepler-529 d,Kepler-529,285.8884067,47.880364
Kepler-1785 b,Kepler-1785,295.7921797,47.6000699
TOI-5678 b,TOI-5678,47.3841872,-34.1984808
HD 156098 c,HD 156098,259.264687,-32.6630768
HD 25912 b,HD 25912,60.9074988,-51.9315058
HD 93351 c,HD 93351,161.6779279,-1.6885763
HD 203387 c,HD 203387,320.561782,-16.8345229
HIP 65891 b,HIP 65891,202.6050857,-58.6643937
HD 27894 d,HD 27894,65.1975693,-59.4096776
HD 125612 b,HD 125612,215.2227183,-17.4818147
HD 153557 d,HD 153557,254.4706516,47.3678558
GJ 676 A d,GJ 676 A,262.5448903,-51.6377777
HD 151450 b,HD 151450,252.0080127,-15.964345
GJ 2030 b,GJ 2030,50.8237604,-7.7950429
HD 18143 b,HD 18143,43.9140248,26.8723829
GJ 229 b,GJ 229,92.6435993,-21.8677233
HD 144899 b,HD 144899,242.5721002,-47.9146826
HD 12235 c,HD 12235,30.0391601,3.0959098
BD-210397 b,BD-210397,33.3024198,-21.1962147
BD-210397 c,BD-210397,33.3024198,-21.1962147
HD 219828 c,HD 219828,349.6947029,18.6457524
TOI-784 b,HD 307842,159.3412205,-63.6556923
HD 4113 b,HD 4113,10.8027515,-37.9831248
HD 28185 c,HD 28185,66.6100461,-10.5510754
HS Psc b,HS Psc,24.347379,26.9528036
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,263.5938333,-29.2848306
Kepler-1791 b,Kepler-1791,284.4903166,42.6482636
KMT-2021-BLG-1554L b,KMT-2021-BLG-1554L,267.8034167,-31.8643611
Kepler-1488 b,Kepler-1488,286.6464265,49.9377735
Kepler-352 d,Kepler-352,299.8966237,46.0519022
Kepler-1311 b,Kepler-1311,289.6512597,43.8244445
Kepler-1672 b,Kepler-1672,297.9400971,40.2785566
Kepler-1771 b,Kepler-1771,292.0134714,49.0191267
Kepler-1677 b,Kepler-1677,298.493273,47.0130566
Kepler-1321 d,Kepler-1321,294.528597,46.6408737
Kepler-1698 b,Kepler-1698,293.3450181,39.2577469
Kepler-1828 b,Kepler-1828,292.4275963,37.3207616
Kepler-1667 b,Kepler-1667,283.5329505,48.0943604
Kepler-1675 b,Kepler-1675,283.8095478,41.0412517
Kepler-107 b,Kepler-107,297.028162,48.2086019
Kepler-323 b,Kepler-323,291.3822988,38.1274595
Kepler-1876 b,Kepler-1876,299.1604859,41.1437964
L 363-38 b,L 363-38,10.8555443,-41.2952926
TOI-620 b,TOI-620,142.1734459,-12.1671652
KELT-21 b,KELT-21,304.8000322,32.5810446
Kepler-595 b,Kepler-595,294.5703593,50.6730147
Kepler-1954 b,Kepler-1954,298.0029203,43.3545882
Kepler-281 b,Kepler-281,294.1081465,44.7706524
TOI-1201 b,TOI-1201,42.2476999,-14.5372835
Kepler-410 A b,Kepler-410 A,283.1510448,45.1400838
TOI-942 b,TOI-942,76.6496172,-20.2456126
TOI-942 c,TOI-942,76.6496172,-20.2456126
HIP 99770 b,HIP 99770,303.6338344,36.8066046
Kepler-1990 b,Kepler-1990,299.7047433,44.4357068
Kepler-1945 b,Kepler-1945,281.8980828,42.2858185
WASP-119 b,WASP-119,55.9336392,-65.19378
Kepler-472 b,Kepler-472,296.5245187,39.2498503
Kepler-633 b,Kepler-633,295.2173259,40.5921599
HD 38529 c,HD 38529,86.6451363,1.1675866
HD 74156 b,HD 74156,130.6047813,4.5772338
HD 115404 A b,HD 115404 A,199.2155793,17.0160384
HD 13724 c,HD 13724,33.0859626,-46.8166738
HD 156098 b,HD 156098,259.264687,-32.6630768
HD 12235 b,HD 12235,30.0391601,3.0959098
HD 153557 b,HD 153557,254.4706516,47.3678558
HD 155918 b,HD 155918,260.5364025,-75.349239
HD 168443 b,HD 168443,275.0159879,-9.5966905
HD 183263 c,HD 183263,292.1022982,8.3579183
HD 217786 c,HD 217786,345.7838088,-0.4303594
HD 11506 d,HD 11506,28.2106607,-19.507396
HD 43197 b,HD 43197,93.3993231,-29.8971929
HD 127506 b,HD 127506,217.6848544,35.4546059
GJ 676 A e,GJ 676 A,262.5448903,-51.6377777
HD 219828 b,HD 219828,349.6947029,18.6457524
HD 122562 c,HD 122562,210.5886904,20.8810286
HD 203387 b,HD 203387,320.561782,-16.8345229
HD 30177 c,HD 30177,70.4770964,-58.0208085
HD 181234 b,HD 181234,289.9998695,-9.32497
HD 81817 c,HD 81817,144.2715659,81.3263096
HD 183263 b,HD 183263,292.1022982,8.3579183
HIP 56640 b,HIP 56640,174.2008941,-37.0391349
HD 145675 c,14 Her,242.6021014,43.8163621
HD 93351 b,HD 93351,161.6779279,-1.6885763
HD 81817 b,HD 81817,144.2715659,81.3263096
HD 43197 c,HD 43197,93.3993231,-29.8971929
HD 217786 b,HD 217786,345.7838088,-0.4303594
HD 66428 c,HD 66428,120.8691654,-1.1636019
HD 73583 b,HD 73583,129.6883026,-13.2565267
HD 73583 c,HD 73583,129.6883026,-13.2565267
Wolf 1069 b,Wolf 1069,306.5242477,58.5753044
gam Lib c,gam Lib,233.8818636,-14.789502
HD 147379 b,HD 147379,244.1725686,67.2392041
nu Oph b,nu Oph,269.7566013,-9.7741342
HD 180314 b,HD 180314,288.7094401,31.8604391
HD 208897 b,HD 208897,329.7490639,19.0201591
HD 47366 c,HD 47366,99.4200181,-12.9856593
HD 219134 c,HD 219134,348.3372026,57.1696255
HAT-P-49 b,HAT-P-49,305.4413294,26.6926759
11 Com b,11 Com,185.1787793,17.7932516
HAT-P-23 b,HAT-P-23,306.1239076,16.7621462
TOI-530 b,TOI-530,103.4128333,12.8815784
kap CrB b,kap CrB,237.8080012,35.6558818
Kepler-718 b,Kepler-718,299.5618676,43.5035173
LTT 9779 b,LTT 9779,358.6688767,-37.6282237
Kepler-32 b,Kepler-32,297.8423073,46.5743595
WASP-33 b,WASP-33,36.7127375,37.5504441
HD 113337 b,HD 113337,195.4438496,63.610328
Kepler-127 c,Kepler-127,285.1899439,46.0280596
TrES-3 b,TrES-3,268.0291106,37.5463268
KIC 5479689 b,KIC 5479689,299.3254983,40.6381229
Kepler-501 c,Kepler-501,297.2014919,41.7301534
Kepler-1826 b,Kepler-1826,292.7700072,48.8998469
Kepler-1090 b,Kepler-1090,295.6629002,44.5258237
Kepler-1963 b,Kepler-1963,296.5875182,47.207129
BD-11 4672 b,BD-11 4672,278.3688659,-11.6370481
GJ 896 A b,GJ 896 A,352.9700384,19.9370011
HR 858 b,HR 858,42.9849779,-30.8140609
TOI-206 b,TOI-206,73.7382202,-62.521874
TOI-3364 b,TOI-3364,144.5377709,-49.3352226
Kepler-48 e,Kepler-48,299.1393094,40.948939
HD 215497 b,HD 215497,341.652714,-56.5997984
HD 114783 b,HD 114783,198.1818436,-2.2649921
HD 75302 b,HD 75302,132.3015641,3.4850141
HD 136352 b,HD 136352,230.4401147,-48.3188174
Kepler-32 f,Kepler-32,297.8423073,46.5743595
Kepler-61 b,Kepler-61,295.3044942,42.4753193
Kepler-127 b,Kepler-127,285.1899439,46.0280596
HD 136352 c,HD 136352,230.4401147,-48.3188174
HD 136352 d,HD 136352,230.4401147,-48.3188174
Kepler-1747 b,Kepler-1747,284.2096557,45.258082
Kepler-1965 b,Kepler-1965,292.5147146,38.0219872
Kepler-1896 b,Kepler-1896,289.6785786,40.2496475
CoRoT-27 b,CoRoT-27,278.4958319,5.5383811
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,274.0005417,-29.7438889
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,268.1049583,-30.0086889
KMT-2021-BLG-2294L b,KMT-2021-BLG-2294L,270.0624167,-28.6124389
CoRoT-25 b,CoRoT-25,280.6296561,6.5138223
NGC 2682 Sand 1429 b,NGC 2682 Sand 1429,133.0147781,11.6899626
Kepler-1099 b,Kepler-1099,288.7499866,48.2771163
TOI-2498 b,TOI-2498,95.4162204,11.2516477
TOI-2497 b,TOI-2497,90.0625878,11.8840577
HD 47366 b,HD 47366,99.4200181,-12.9856593
gam Lib b,gam Lib,233.8818636,-14.789502
Kepler-1695 b,Kepler-1695,293.6193001,46.4134015
Kepler-1797 b,Kepler-1797,292.4642406,45.9682799
HATS-34 b,HATS-34,0.7744866,-62.4693167
HATS-7 b,HATS-7,208.8567465,-21.2078587
TOI-908 b,TOI-908,53.1594266,-81.250745
WASP-165 b,WASP-165,357.5806472,-17.0775947
Kepler-1664 b,Kepler-1664,286.8527157,49.2616668
Kepler-1315 c,Kepler-1315,295.8215678,46.0530562
Kepler-1812 b,Kepler-1812,298.0845087,40.2832525
KMT-2021-BLG-1547L b,KMT-2021-BLG-1547L,272.3995833,-29.0839389
HIP 38594 b,HIP 38594,118.5439118,-25.3023073
HD 44219 b,HD 44219,95.0599971,-10.7250799
TOI-244 b,TOI-244,10.5697537,-36.7179743
HD 140901 b,HD 140901,236.8689866,-37.9172333
HD 140901 c,HD 140901,236.8689866,-37.9172333
TOI-544 b,TOI-544,82.2900716,-0.3428983
TOI-544 c,TOI-544,82.2900716,-0.3428983
HD 110067 b,HD 110067,189.8392243,20.0273377
HD 110067 c,HD 110067,189.8392243,20.0273377
HD 110067 d,HD 110067,189.8392243,20.0273377
HD 110067 e,HD 110067,189.8392243,20.0273377
HD 110067 f,HD 110067,189.8392243,20.0273377
HD 110067 g,HD 110067,189.8392243,20.0273377
HD 62364 c,HD 62364,113.9052658,-75.5442707
WASP-110 b,WASP-110,305.8724366,-44.0587001
KMT-2022-BLG-0371L b,KMT-2022-BLG-0371L,265.3619167,-34.6986694
HATS-44 b,HATS-44,84.3267559,-27.9725758
Kepler-1941 b,Kepler-1941,296.6270184,49.353891
Kepler-1712 b,Kepler-1712,284.998698,50.1466922
HD 95735 c,GJ 411,165.834471,35.972317
Kepler-1001 b,Kepler-1001,286.2739151,48.6186972
TOI-2136 b,TOI-2136,281.1763433,36.5631318
Kepler-490 b,Kepler-490,295.025662,46.9559536
TOI-1442 b,TOI-1442,287.2921006,74.1742762
Kepler-1744 b,Kepler-1744,291.0206823,42.4624633
Kepler-125 b,Kepler-125,298.2581101,47.6050031
8 UMi b,8 UMi,224.201685,74.9009379
Kepler-1704 b,Kepler-1704,291.2012559,51.1442437
Kepler-22 b,Kepler-22,289.2172051,47.8841427
Kepler-1468 c,Kepler-1468,293.5198289,41.2773671
TOI-622 b,TOI-622,125.3050544,-46.4842959
Kepler-1878 b,Kepler-1878,300.7324154,44.1070231
Kepler-1951 b,Kepler-1951,290.4999139,40.2877161
Kepler-1936 b,Kepler-1936,290.7300141,44.836128
Kepler-236 b,Kepler-236,283.8664285,39.8981928
TOI-5126 b,TOI-5126,151.6597827,18.6340631
Kepler-1656 b,Kepler-1656,284.4722473,39.911889
Kepler-345 b,Kepler-345,295.2288521,45.9710432
GJ 3473 c,GJ 3473,120.5936065,3.3371629
TOI-500 b,TOI-500,106.559098,-47.5878156
TOI-1107 b,TOI-1107,155.6078632,-82.2188693
TOI-500 c,TOI-500,106.559098,-47.5878156
HD 28109 d,HD 28109,65.2383065,-68.1026875
Kepler-60 c,Kepler-60,288.9612535,42.2650472
Kepler-52 d,Kepler-52,286.7380152,49.9757383
Kepler-54 c,Kepler-54,294.7739245,43.0561976
Kepler-102 e,Kepler-102,281.4824731,47.2078263
Kepler-97 b,Kepler-97,287.3265292,48.6733443
Kepler-220 b,Kepler-220,291.5060432,46.8956262
Kepler-62 d,Kepler-62,283.2125621,45.3496992
KOI-142 b,KOI-142,291.1481028,40.669413
Kepler-102 f,Kepler-102,281.4824731,47.2078263
Kepler-130 c,Kepler-130,288.4505905,40.2452006
Kepler-102 d,Kepler-102,281.4824731,47.2078263
Kepler-25 c,Kepler-25,286.6383905,39.4879038
Kepler-1714 b,Kepler-1714,293.7164655,46.2266878
Kepler-1925 b,Kepler-1925,289.8287452,45.1026883
Kepler-1842 b,Kepler-1842,286.2516039,42.3784353
Kepler-1817 b,Kepler-1817,282.0333419,44.4779955
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.982875,-29.9897306
TOI-763 b,TOI-763,194.468098,-39.7580613
Kepler-1777 b,Kepler-1777,290.3286455,37.7231188
HD 171238 b,HD 171238,278.6818389,-28.0727849
Kepler-1530 d,Kepler-1530,288.1624396,48.165153
Kepler-127 d,Kepler-127,285.1899439,46.0280596
Kepler-345 c,Kepler-345,295.2288521,45.9710432
TOI-132 b,TOI-132,338.3996623,-43.436872
Kepler-1717 b,Kepler-1717,295.2126472,49.56216
HD 110082 b,HD 110082,192.5892855,-88.1211107
